杨伟杰,所在医院：广州韩妃整形美容医院,当前职务：副主任医师,从医时间：34年,擅长项目：鼻部整形,美体塑形,脂肪填充
罗奇,所在医院：深圳非凡整形医院,当前职务：院长,从医时间：34年,擅长项目：眼角  开内眼角  双眼皮  切开法双眼皮   埋线双眼皮   卧蚕  注射玻尿酸营造卧蚕   注射自体脂肪营造卧蚕
柳超,所在医院：南方医科大学珠江医院,当前职务：主任医师,从医时间：21年,擅长项目：V型脸 下颌角整形术  V-LINE瓜子脸手术   下巴   假体植入垫下巴   玻尿酸垫下巴   自体脂肪垫下巴   下巴截骨术 两鄂 下颚前凸  凸嘴   面部不对称 颧骨全弓 颧骨降低   玻尿酸丰苹果肌 瘦脸 注射肉毒素瘦脸  面部吸脂  激光溶脂  磨骨瘦脸 贵族手术 脸部自体脂肪移植  自体脂肪移植填充法令纹 太阳穴 自体脂肪丰太阳穴
徐威强,所在医院：广东美恩整形美容医院,当前职务：主任医师,从医时间：41年,擅长项目：眼角  开内眼角  双眼皮  切开法双眼皮   埋线双眼皮   卧蚕  注射玻尿酸营造卧蚕   注射自体脂肪营造卧蚕
余东,所在医院：上海伯思立医疗美容门诊部,当前职务：副主任医师,从医时间：26年,擅长项目：眼部整形 面部轮廓
穆雄铮,所在医院：上海复旦大学附属华山医院整形外科,当前职务：教授,从医时间：21年,擅长项目：颅-颜面部畸形整形、面部轮廓整形、美容手术整形和微整形
赵贵庆,所在医院：长沙亚韩医学美容医院,当前职务：院长,从医时间：18年,擅长项目：眼角  开内眼角  双眼皮  切开法双眼皮   埋线双眼皮   卧蚕  注射玻尿酸营造卧蚕   注射自体脂肪营造卧蚕
吴中兴,所在医院：武汉中翰整形外科医院,当前职务：医生,从医时间：2021年,擅长项目：正颌手术、颌面整形美容术、微创正牙，尤其擅长诊治骨性龅牙、地包天、偏颌、小下巴、面部不对称等问题的微创手术。
吴中兴,所在医院：武汉中翰整形美容医院,当前职务：医生,从医时间：2021年,擅长项目：长诊治暴牙、地包天、偏颌、小下巴(隆颏)、下颌角肥大(方脸)、面部不对称、颧部修整、阻塞性睡眠呼吸暂停低通气综合征(鼾症)，头面部疤痕、皮肤痣、面部各种畸形缺损，唇裂继发鼻畸形、鼻缺损，以及各种先天性或后天性鼻畸形、耳廓畸形、眼部畸形
归来,所在医院：北京八大处整形外科医院,当前职务：医生,从医时间：38年,擅长项目：面部轮廓
柳大烈,所在医院：广州南方医科大学珠江医院整形美容外科,当前职务：院长,从医时间：29年,擅长项目： 除皱抗衰 激光除皱   眼部热玛吉   注射肉毒素去皱  肉毒素除皱   热玛吉   玻尿酸除皱  超声刀  埋线提升  PRP自体血清美肤  拉皮手术提升  SMAS除皱术   激光提升 去妊娠纹 激光去妊娠纹 填泪沟 自体脂肪填泪沟  玻尿酸填泪沟 眼周年轻化 去川字纹 肉毒素去眉间纹 去法令纹 玻尿酸去法令纹  自体脂肪去法令纹 去抬头纹 肉毒素去抬头纹 去眼尾纹 肉毒素去眼尾纹
何照华,所在医院：北京南加国际整形,当前职务：医生,从医时间：31年,擅长项目：眼部 鼻部 胸部 面部 瘦身 除皱 脱毛 植发 牙齿 私密 口唇 耳部 耳再造  双眼皮 眼袋 黑眼圈 眼部失败修复 卧蚕 眉毛 睫毛 上眼睑 隆眉弓 眼角 隆鼻 鼻尖 鼻翼缩小 鼻部失败修复 鼻骨矫正 隆胸 乳头整形 去副乳 胸部失败修复 乳房整形 额头 太阳穴 下巴 瘦脸 颧骨全弓 两鄂 V型脸 酒窝 贵族手术 祛斑 祛痘 嫩肤美白 纤腰 腹部 手臂 大腿 小腿 肩膀 背部 瘦小腿 丰臀提臀 除皱抗衰 去眼尾纹 去抬头纹 去川字纹 去法令纹 去妊娠纹 填泪沟 眼周年轻化
付国友,所在医院：武汉华美整形外科医院,当前职务：主任医师,从医时间：14年,擅长项目：眼部,鼻部,面部轮廓,胸部,美体塑形
河东镐,所在医院：重庆时光整形医疗美容医院,当前职务：外聘教授,从医时间：21年,擅长项目：眼角  开内眼角  双眼皮  切开法双眼皮   埋线双眼皮   卧蚕  注射玻尿酸营造卧蚕   注射自体脂肪营造卧蚕  乳房整形 乳房下垂矫正  女性乳房缩小   乳房缩小 隆胸 自体脂肪隆胸  假体隆胸 去副乳 手术去副乳   吸脂去副乳   切除法去副乳 乳头整形 乳头凹陷矫正   乳头缩小   乳头内陷矫正 胸部失败修复 胸部假体取出  隆胸修复  胸部失败修复  嫩肤美白 光子嫩肤   水光针   美白针  白瓷娃娃   黑脸娃娃美白  水氧活肤  无针水光 祛痘 激光祛痘  光子祛痘  E光祛痘
张智勇,所在医院：中国医学科学院整形外科医院,当前职务：医师,从医时间：2021年,擅长项目： 1.颅颌面美容整形，针对个人具体情况进行个性化手术设计，综合运用颅颌面外科技术，包括颧骨整形术、下颌骨颏-体-角整体截骨整形术等，按照美学原则对面部骨骼进行重塑。 2.颅颌面双侧不对称畸形的综合治疗，如半侧颜面短小畸形、进行性半侧颜面萎缩症等，综合运用整形外科、颅颌面外科以及显微外科技术进行治疗
刘剑锋,所在医院：中国医学科学院整形外科医院,当前职务：医师,从医时间：2021年,擅长项目：面部轮廓整形，五官整形，体形雕塑，乳腺整形等
滕利,所在医院：中国医学科学院整形外科医院,当前职务：医师,从医时间：2021年,擅长项目： 颅颌面外科：如改脸型（下颌角去除、颧骨降低、颏部整形）；下颌前突（俗称大下巴或地包天）矫正；颅骨颌骨眶颧骨外伤畸形整复；颅骨缺损修复；上颌后缩矫正，偏脸畸形矫治等；美容外科：重睑，眼袋，开眼角，鼻整形，除皱，隆胸等
王侠,所在医院：北京京民医院（原钓鱼台医院）整形外科,当前职务：医生,从医时间：2021年,擅长项目：眼部 鼻部 胸部 面部 瘦身 除皱 脱毛 植发 牙齿 私密 口唇 耳部 耳再造  双眼皮 眼袋 黑眼圈 眼部失败修复 卧蚕   眉毛 睫毛 上眼睑 隆眉弓 眼角 隆鼻 鼻尖 鼻翼缩小 鼻部失败修复 鼻骨矫正 隆胸 乳头整形 去副乳 胸部失败修复   乳房整形 额头 太阳穴 下巴 瘦脸 颧骨全弓 两鄂 V型脸 酒窝 贵族手术 祛斑 祛痘 嫩肤美白 纤腰 腹部 手臂 大腿   小腿 肩膀 背部 瘦小腿 丰臀提臀 除皱抗衰 去眼尾纹 去抬头纹 去川字纹 去法令纹 去妊娠纹 填泪沟 眼周年轻化
徐国建,所在医院：武汉美莱医疗美容医院,当前职务：院长,从医时间：34年,擅长项目：鼻部,面部轮廓,胸部,美体塑形
熊宜文,所在医院：长沙市贝美医疗美容,当前职务：院长,从医时间：24年,擅长项目：丰臀提臀 假体丰臀  自体脂肪丰臀 瘦小腿 瘦小腿 纤腰 腹壁成形术 手臂 激光溶脂瘦手臂   冷冻脂肪瘦手臂  吸脂瘦手臂 肩膀 肉毒素瘦肩肌 肩部吸脂 小腿注射肉毒素瘦小腿   小腿神经阻断术   吸脂瘦小腿 大腿 吸脂瘦大腿   激光溶脂瘦大腿   冷冻溶脂瘦大腿 腹部 吸脂瘦腰部   激光溶脂瘦腰部
聂云飞,所在医院：广州中家医家庭医生整形美容医院,当前职务：医生,从医时间：2021年,擅长项目：注射丰胸 注射自体细胞除皱 假体隆胸手术 副乳切除手术 乳头内陷矫正手术
高俊明,所在医院：杭州华山连天美医疗美容医院,当前职务：院长,从医时间：33年,擅长项目：乳房整形 乳房下垂矫正  女性乳房缩小   乳房缩小 隆胸 自体脂肪隆胸  假体隆胸 去副乳 手术去副乳   吸脂去副乳   切除法去副乳 乳头整形 乳头凹陷矫正   乳头缩小   乳头内陷矫正 胸部失败修复 胸部假体取出  隆胸修复  胸部失败修复
黄大勇,所在医院：北京圣嘉荣医疗美容医院,当前职务：医生,从医时间：21年,擅长项目：V型脸 下颌角整形术  V-LINE瓜子脸手术   下巴   假体植入垫下巴   玻尿酸垫下巴   自体脂肪垫下巴   下巴截骨术 两鄂 下颚前凸  凸嘴   面部不对称 颧骨全弓 颧骨降低   玻尿酸丰苹果肌 瘦脸 注射肉毒素瘦脸  面部吸脂  激光溶脂  磨骨瘦脸 贵族手术 脸部自体脂肪移植  自体脂肪移植填充法令纹 太阳穴 自体脂肪丰太阳穴
陈小平,所在医院：重庆时光整形医疗美容医院,当前职务：医生,从医时间：22年,擅长项目：鼻部 面部轮廓 抗衰老&去皱
陈小平,所在医院：杭州华山连天美医疗美容医院,当前职务：主任医师,从医时间：39年,擅长项目：牙齿 镶牙  冷光美白  全瓷牙  烤瓷牙  补牙 咖啡牙  美白色素牙  美白洗牙  后牙种植  前牙种植  牙齿拥挤  牙齿不齐  牙齿缺损修复
陈小平,所在医院：南京医科大学友谊整形外科医院,当前职务：主任医师,从医时间：21年,擅长项目：眼部 鼻部 胸部 面部 瘦身 除皱 脱毛 植发 牙齿 私密 口唇 耳部 耳再造  双眼皮 眼袋 黑眼圈 眼部失败修复 卧蚕 眉毛 睫毛 上眼睑 隆眉弓 眼角 隆鼻 鼻尖 鼻翼缩小 鼻部失败修复 鼻骨矫正 隆胸 乳头整形 去副乳 胸部失败修复 乳房整形 额头 太阳穴 下巴 瘦脸 颧骨全弓 两鄂 V型脸 酒窝 贵族手术 祛斑 祛痘 嫩肤美白 纤腰 腹部 手臂 大腿 小腿 肩膀 背部 瘦小腿 丰臀提臀 除皱抗衰 去眼尾纹 去抬头纹 去川字纹 去法令纹 去妊娠纹 填泪沟 眼周年轻化
杨琉舒,所在医院：重庆美莱整形美容医院,当前职务：医生,从医时间：4年,擅长项目：眼部整形 鼻部整形 脂肪填充
游晓波,所在医院：​四川省人民医院整形外科,当前职务：主任医师,从医时间：35年,擅长项目：眼角  开内眼角  双眼皮  切开法双眼皮   埋线双眼皮   卧蚕  注射玻尿酸营造卧蚕   注射自体脂肪营造卧蚕  乳房整形 乳房下垂矫正  女性乳房缩小   乳房缩小 隆胸 自体脂肪隆胸  假体隆胸 去副乳 手术去副乳   吸脂去副乳   切除法去副乳 乳头整形 乳头凹陷矫正   乳头缩小   乳头内陷矫正 胸部失败修复 胸部假体取出  隆胸修复  胸部失败修复  嫩肤美白 光子嫩肤   水光针   美白针  白瓷娃娃   黑脸娃娃美白  水氧活肤  无针水光 祛痘 激光祛痘  光子祛痘  E光祛痘
朴兴植,所在医院：上海首尔丽格医疗美容医院,当前职务：院长,从医时间：34年,擅长项目：双颚手术 ，面部轮廓，面部五官精雕，鼻部综合整形等
曹栋弼,所在医院：上海愉悦美联臣医疗美容医院,当前职务：主诊医生,从医时间：21年,擅长项目：乳房整形 乳房下垂矫正  女性乳房缩小   乳房缩小 隆胸 自体脂肪隆胸  假体隆胸 去副乳 手术去副乳   吸脂去副乳   切除法去副乳 乳头整形 乳头凹陷矫正   乳头缩小   乳头内陷矫正 胸部失败修复 胸部假体取出  隆胸修复  胸部失败修复
曹栋弼,所在医院：上海愉悦美联臣医疗美容医院,当前职务：主诊医生,从医时间：21年,擅长项目：乳房整形 乳房下垂矫正  女性乳房缩小   乳房缩小 隆胸 自体脂肪隆胸  假体隆胸 去副乳 手术去副乳   吸脂去副乳   切除法去副乳 乳头整形 乳头凹陷矫正   乳头缩小   乳头内陷矫正 胸部失败修复 胸部假体取出  隆胸修复  胸部失败修复
何晋龙,所在医院：上海时光整形外科医院,当前职务：博士,从医时间：31年,擅长项目： 磨颧骨 地包天手术 割双眼皮
智海玲,所在医院：金华亚美整形美容综合门诊部,当前职务：医师,从医时间：2021年,擅长项目：面部年轻化微整形、五官精细化塑造、线雕面部抗衰、玻尿酸塑形、面部青春复位、无创修复
刘政,所在医院：金华亚美整形美容综合门诊部,当前职务：医师,从医时间：2021年,擅长项目：达拉斯海鸥娇俏美鼻、全自体软骨鼻整形、鼻中隔或肋软骨鼻综合整形、驼峰鼻、宽鼻矫正、失败鼻整形修复、综合隆鼻、鼻型矫正、鼻尖塑形
邓亮,所在医院：金华亚美整形美容综合门诊部,当前职务：医师,从医时间：2021年,擅长项目：眼、鼻整形失败修复专家、9°天籁综合美眼、精雕娇俏仿生鼻、颌面部综合手术、精细化五官塑造
李志海,所在医院：上海华美医疗美容医院,当前职务：副主任医师,从医时间：11年,擅长项目：隆鼻 鼻综合  鼻小柱延长  自体真皮隆鼻  鼻中隔软骨隆鼻  胶原蛋白隆鼻  自体脂肪隆鼻  埋线隆鼻  玻尿酸隆鼻  硅胶隆鼻  膨体隆鼻  耳软骨复合隆鼻 鼻尖 手术缩鼻头  自体软骨垫鼻尖  注射肉毒素缩小鼻头 鼻翼缩小 手术缩鼻翼 鼻骨矫正 歪鼻矫正  长鼻矫正  驼峰鼻矫正  宽鼻矫正  鹰钩鼻矫正  鼻部膨体假体取出  鼻部硅胶假体取出   鼻部修复
刘凯,所在医院：上海九院整形外科,当前职务：医生,从医时间：2021年,擅长项目：唇畸形、眼部整形、眼睑外形不佳、鼻综合整形、胸部整形、面部年轻化、面部轮廓整形、激光祛斑、光子嫩肤等
韦敏,所在医院：上海第九人民医院整复外科,当前职务：教授,从医时间：23年,擅长项目：颅面外科,面部年轻化雕塑,面部轮廓个性化设计,修改脸形,颧弓整形,额部塑形,鼻综合整形,下颌角切除,咬肌切除,下颌角整形术 V-LINE瓜子脸手术 两鄂 下颚前凸凸嘴面部不对称 颧骨全弓 颧骨降低玻尿酸丰苹果肌
张瑞,所在医院：空军军医大学口腔医院,当前职务：医师,从医时间：2021年,擅长项目：早期及青少年错颌畸形的预防与矫治；成人骨性II类及III类错颌的正畸-正颌联合矫治；无托槽隐形矫治（隐适美/时代天使）；儿童口面肌功能早期矫治
李家锋,所在医院：徐州第一人民医院,当前职务：医师,从医时间：2021年,擅长项目：口腔颌面及头颈部各种良恶性肿瘤的诊治
王伟,所在医院：徐州第一人民医院,当前职务：医师,从医时间：2021年,擅长项目： 重睑、眼袋、隆鼻、隆胸、除皱及吸脂腹部塑形，乳房缩小、鼻部耳部及四肢畸形的矫正，面部畸形的修复，妇科整形及各种皮瓣的转移术等。微创矫正拇外翻畸形、面部年轻化、牵引法治疗乳头内陷及注射治疗婴幼儿血管瘤
王欢,所在医院：空军军医大学口腔医院,当前职务：医师,从医时间：2021年,擅长项目：儿童牙颌畸形早期治疗、青少年错颌畸形矫治。成人牙颌面畸形综合治疗
王阿娴,所在医院：空军军医大学口腔医院,当前职务：医师,从医时间：2021年,擅长项目：儿童错颌畸形的矫治；青少年及成人无托槽隐形矫治（隐适美；时代天使），成人偏颌、“地包天”、骨性下颌后缩的正畸-正颌联合治疗
牛茜楠,所在医院：空军军医大学口腔医院,当前职务：医师,从医时间：2021年,擅长项目：成人错颌畸形的矫治 青少年错合畸形的矫治 舌侧矫治技术 正畸-正颌联合治疗
顾泽旭,所在医院：空军军医大学口腔医院,当前职务：医师,从医时间：2021年,擅长项目：儿童及青少年错合畸形（牙齿排列不齐）矫治， 牙齿矫正 无托槽隐形矫治器美观化治疗
曹猛,所在医院：空军军医大学口腔医院,当前职务：医师,从医时间：2021年,擅长项目：牙列拥挤的矫治；成人深覆合畸形矫治
刘鑫,所在医院：空军军医大学口腔医院,当前职务：医师,从医时间：2021年,擅长项目：正畸正颌联合教主骨性错合；儿童偏颌畸形的早期矫治；成人双颌前突的矫治
付善民,所在医院：空军军医大学口腔医院,当前职务：医师,从医时间：2021年,擅长项目：成人正畸治疗等的诊治
秦文,所在医院：空军军医大学口腔医院,当前职务：医师,从医时间：2021年,擅长项目：成人牙齿不齐的正畸治疗（包括自锁托槽，隐适美，时代天使等隐形矫治）；儿童及青少年的牙齿不齐，地包天，牙齿与颜面部生长发育管理。
刘思颖,所在医院：空军军医大学口腔医院,当前职务：医师,从医时间：2021年,擅长项目：牙齿修复
李菲菲,所在医院：空军军医大学口腔医院,当前职务：医师,从医时间：2021年,擅长项目：牙列拥挤矫治；双颌前突矫治
张云飞,所在医院：空军军医大学口腔医院,当前职务：医师,从医时间：2021年,擅长项目：牙齿错合畸形的矫正和成人正畸，目前主要从事无托槽隐形矫治技术
冯雪,所在医院：空军军医大学口腔医院,当前职务：医师,从医时间：2021年,擅长项目：青少年及成人各类错合畸形的矫治；牙周病、牙齿缺失伴错合畸形的矫治；颞颌关节病正畸问题的治疗
金钫,所在医院：空军军医大学口腔医院,当前职务：医师,从医时间：2021年,擅长项目：成人正畸治疗；牙齿缺失错合矫治与牙齿美容
李永明,所在医院：空军军医大学口腔医院,当前职务：医师,从医时间：2021年,擅长项目：成人上颌前突的矫治
段银钟,所在医院：空军军医大学口腔医院,当前职务：医师,从医时间：2021年,擅长项目：正畸非拔牙矫治，正畸、正颌技术，骨性反合的综合矫治以及口腔正畸疑难杂症等有丰富的临床经验
金作林,所在医院：空军军医大学口腔医院,当前职务：医师,从医时间：2021年,擅长项目：儿童和青少年骨性反牙合（地包天）的早期矫治
武俊杰,所在医院：空军军医大学口腔医院,当前职务：医师,从医时间：2021年,擅长项目：青少年错合畸形矫治；成年人各类错合畸形矫治；自锁托槽及隐形矫治技术
刘倩,所在医院：空军军医大学口腔医院,当前职务：医师,从医时间：2021年,擅长项目：成人牙齿不齐的矫治，儿童牙齿不齐矫正，儿童口合面部肌肉功能不协调的系统管理
丁寅,所在医院：空军军医大学口腔医院,当前职务：医师,从医时间：2021年,擅长项目：复杂错合畸形的矫治；成人牙周病与颞下颌关节病正畸治疗；严重颌骨畸形的正畸
朱怡玲,所在医院：空军军医大学口腔医院,当前职务：医师,从医时间：2021年,擅长项目：显微根管治疗术，嵌体修复技术，牙齿美容美白治疗
苗玉连,所在医院：徐州第一人民医院,当前职务：医师,从医时间：2021年,擅长项目：各类烧伤烫伤的治疗，外观的修复与功能康复，烧伤后期整形，皮肤软组织扩张术应用，常规整形外科手术，瘢痕的综合治疗等
邓向东,所在医院：徐州第一人民医院,当前职务：医师,从医时间：2021年,擅长项目：各种原因的危重烧伤、爆炸复合伤；中、小面积烧伤、烫伤、电烧伤、化学烧伤的治疗
李易蔓,所在医院：达州双均医疗美容诊所,当前职务：医师,从医时间：2021年,擅长项目：注射美容，无创抗衰老，微创生物疗法，韩式水光嫩肤，面部非手术年轻化，面部五官精细化手术，精致改脸型，激光美容，专业治疗问题性皮肤、色素性皮肤、损容性皮肤病，美白祛斑
史玉蕾,所在医院：达州双均医疗美容诊所,当前职务：医师,从医时间：2021年,擅长项目：逆时空线雕、面部轮廓重塑、综合年轻化抗衰
李汶键,所在医院：达州双均医疗美容诊所,当前职务：医师,从医时间：2021年,擅长项目：韩式半定妆术、仿真飘眉、韩式璇丝眉、水晶靓唇、仿真眼线、自然隐形眼线、丝植魅惑眼线
叶一凡,所在医院：达州双均医疗美容诊所,当前职务：医师,从医时间：2021年,擅长项目：果酸焕肤、激光祛斑、紧肤去皱、中医埋线减肥
廖书艳,所在医院：达州双均医疗美容诊所,当前职务：医师,从医时间：2021年,擅长项目：无创美容、微创除皱、精致改脸型、激光美容、专业治疗问题性皮肤、美白祛斑
马永清,所在医院：达州双均医疗美容诊所,当前职务：医师,从医时间：2021年,擅长项目：眼部精雕、五官精细化整形、综合隆鼻、鼻整形失败修复、面部轮廓重塑、自体脂肪移植
林翠红,所在医院：厦门大学附属第一医院,当前职务：医师,从医时间：2021年,擅长项目：口腔修复、牙体牙髓疾病
李文进,所在医院：厦门大学附属第一医院,当前职务：医师,从医时间：2021年,擅长项目：牙体牙髓疾病
张春波,所在医院：厦门大学附属第一医院,当前职务：医师,从医时间：2021年,擅长项目：口腔正畸、牙体牙髓
魏玢,所在医院：厦门大学附属第一医院,当前职务：医师,从医时间：2021年,擅长项目：口腔常见疾病
曾晓华,所在医院：厦门大学附属第一医院,当前职务：医师,从医时间：2021年,擅长项目：种植、齿槽外科
李静,所在医院：厦门大学附属第一医院,当前职务：医师,从医时间：2021年,擅长项目：口腔修复，牙体牙髓疾病
柯建国,所在医院：厦门大学附属第一医院,当前职务：医师,从医时间：2021年,擅长项目：口腔修复，牙体牙髓疾病
王飞翔,所在医院：厦门大学附属第一医院,当前职务：医师,从医时间：2021年,擅长项目：儿童口腔、牙体牙髓
杜欧,所在医院：厦门大学附属第一医院,当前职务：医师,从医时间：2021年,擅长项目：儿童口腔、牙体牙髓
陈呈,所在医院：厦门大学附属第一医院,当前职务：医师,从医时间：2021年,擅长项目：儿童口腔、牙体牙髓
池毓坦,所在医院：厦门大学附属第一医院,当前职务：医师,从医时间：2021年,擅长项目：儿童口腔、牙体牙髓
杨燕宗,所在医院：厦门大学附属第一医院,当前职务：医师,从医时间：2021年,擅长项目：儿童口腔、牙体牙髓
王玮,所在医院：空军军医大学口腔医院,当前职务：医师,从医时间：2021年,擅长项目：复合树脂美学修复术、显微根管治疗术以及椅旁CAD/CAM嵌体修复术。
程庚,所在医院：空军军医大学口腔医院,当前职务：医师,从医时间：2021年,擅长项目：显微根管治疗、显微根管再治疗、牙体缺损嵌体修复
程小刚,所在医院：空军军医大学口腔医院,当前职务：医师,从医时间：2021年,擅长项目：口腔牙体牙髓病学专业，擅长龋病、牙髓病、根尖周病的诊治，擅长根管治疗、显微根管治疗、CAD/CAM椅旁嵌体修复技术
王可境,所在医院：空军军医大学口腔医院,当前职务：医师,从医时间：2021年,擅长项目：龋病、非龋类牙体缺损的充填治疗；前牙美容修复；牙髓病根尖周病的显微根管治疗；嵌体修复
关卿,所在医院：空军军医大学口腔医院,当前职务：医师,从医时间：2021年,擅长项目：牙痛的诊疗、牙外伤、前牙美容修复、牙齿漂白、龋病的治疗。疑难牙髓病及根尖周病的诊疗，牙体缺损的嵌体修复，高嵌体修复、全冠修复、严重缺损牙齿的保存治疗，牙髓的保存治疗
吕海鹏,所在医院：空军军医大学口腔医院,当前职务：医师,从医时间：2021年,擅长项目：牙齿修复
邝容,所在医院：空军军医大学口腔医院,当前职务：医师,从医时间：2021年,擅长项目：牙齿修复
张莹,所在医院：空军军医大学口腔医院,当前职务：医师,从医时间：2021年,擅长项目：牙齿修复
朱庆林,所在医院：空军军医大学口腔医院,当前职务：医师,从医时间：2021年,擅长项目：牙齿修复
屈铁军,所在医院：空军军医大学口腔医院,当前职务：医师,从医时间：2021年,擅长项目：疑难牙齿的综合治疗、口腔疑难病的鉴别诊断，牙体修复、疑难牙髓病的综合诊治
张翠贤,所在医院：空军军医大学口腔医院,当前职务：医师,从医时间：2021年,擅长项目：牙体病保存活髓治疗，疑难根管病治疗、髓底穿通保留患牙，残根，残冠的保存治疗及根管治疗术等有丰富的临床经验
张蓉,所在医院：空军军医大学口腔医院,当前职务：医师,从医时间：2021年,擅长项目：　　疑难牙髓病的综合诊治、牙髓-牙周联合病变的诊治,残根残冠的保存;牙体大面积缺损的嵌体修复
田宇,所在医院：空军军医大学口腔医院,当前职务：医师,从医时间：2021年,擅长项目：　　牙髓病、尖周病的诊断和治疗,现代嵌体修复技术,牙色材料美容修复,残根残冠的修复
杨帆,所在医院：空军军医大学口腔医院,当前职务：医师,从医时间：2021年,擅长项目： 疑难牙髓病的综合诊治、口腔疑难疾病的综合诊治 ,现代显微超声根管治疗术治疗疑难根尖周炎症 ,前牙美容修复、嵌体冠修复严重缺损牙
郝裕一,所在医院：空军军医大学口腔医院,当前职务：医师,从医时间：2021年,擅长项目：显微根管治疗及各类嵌体的修复
王捍国,所在医院：空军军医大学口腔医院,当前职务：医师,从医时间：2021年,擅长项目： 显微根管治疗术和显微根尖外科以及疑难牙髓尖周病的综合诊治
苏凌云,所在医院：空军军医大学口腔医院,当前职务：医师,从医时间：2021年,擅长项目：牙体疑难病的鉴别诊断，牙体修复，疑难根管治疗
陆群,所在医院：空军军医大学口腔医院,当前职务：医师,从医时间：2021年,擅长项目：根管治疗术治疗疑难根尖周炎症，前牙外伤或美容修复，嵌体冠修复严重缺损牙
张亚庆,所在医院：空军军医大学口腔医院,当前职务：医师,从医时间：2021年,擅长项目：疑难根管的综合治疗
何文喜,所在医院：空军军医大学口腔医院,当前职务：医师,从医时间：2021年,擅长项目：激光脱敏；牙齿重度磨耗行激光微创保存治疗；深龋和牙髓暴露行牙髓保存治疗；显微根管治疗和再治疗；全瓷嵌体和贴面美容修复
姜永,所在医院：空军军医大学口腔医院,当前职务：医师,从医时间：2021年,擅长项目：显微根管治疗 显微根尖外科手术治疗 显微树脂修复 嵌体修复
余擎,所在医院：空军军医大学口腔医院,当前职务：医师,从医时间：2021年,擅长项目：牙痛的诊治，感染根管的治疗，现代根管治疗术，残根残冠的保存修复，牙色材料修复以及激光脱敏疗法
杨曙瑛,所在医院：空军军医大学口腔医院,当前职务：医师,从医时间：2021年,擅长项目： 牙体的修复
